2026-08-08 22:02:48,truck_001,98,4.32,0.47,CLOSE,none
2026-08-08 22:02:49,truck_001,99,3.83,0.43,OPEN,none
2026-08-08 22:02:50,truck_001,100,4.14,0.51,CLOSE,none
2026-08-08 22:02:51,truck_001,101,4.19,0.47,CLOSE,none
2026-08-08 22:02:52,truck_001,102,4.06,0.43,CLOSE,none
2026-08-08 22:02:53,truck_001,103,4.28,0.43,CLOSE,none
2026-08-08 22:02:54,truck_001,104,4.53,0.46,CLOSE,none
2026-08-08 22:02:55,truck_001,105,3.95,0.5,CLOSE,none
2026-08-08 22:02:56,truck_001,106,4.03,0.39,CLOSE,none
2026-08-08 22:02:57,truck_001,107,3.72,0.48,CLOSE,none
2026-08-08 22:02:58,truck_001,108,3.92,0.47,CLOSE,none
2026-08-08 22:02:59,truck_001,109,4.39,0.53,CLOSE,none
2026-08-08 22:03:00,truck_001,110,3.7,0.5,CLOSE,none
2026-08-08 22:03:01,truck_001,111,3.61,0.49,CLOSE,none
2026-08-08 22:03:02,truck_001,112,3.76,0.43,CLOSE,none
2026-08-08 22:03:03,truck_001,113,4.03,0.41,CLOSE,none
2026-08-08 22:03:04,truck_001,114,4.21,0.42,OPEN,none
2026-08-08 22:03:05,truck_001,115,4.19,0.5,OPEN,none
2026-08-08 22:03:06,truck_001,116,3.83,0.3,CLOSE,none
2026-08-08 22:03:07,truck_001,117,4.46,0.37,CLOSE,none
2026-08-08 22:03:08,truck_001,118,3.79,0.42,CLOSE,none
2026-08-08 22:03:09,truck_001,119,4.47,0.43,CLOSE,none
2026-08-08 22:03:10,truck_001,120,4.1,0.48,CLOSE,none
2026-08-08 22:03:11,truck_001,121,3.93,0.46,CLOSE,none
2026-08-08 22:03:12,truck_001,122,3.88,0.52,CLOSE,none
2026-08-08 22:03:13,truck_001,123,4.15,0.38,CLOSE,none
2026-08-08 22:03:14,truck_001,124,3.62,0.51,CLOSE,none
2026-08-08 22:03:15,truck_001,125,4.4,0.33,OPEN,none
2026-08-08 22:03:16,truck_001,126,4.25,0.36,CLOSE,none
2026-08-08 22:03:17,truck_001,127,3.78,0.49,CLOSE,none
2026-08-08 22:03:18,truck_001,128,3.59,0.47,CLOSE,none
2026-08-08 22:03:19,truck_001,129,4.46,0.48,CLOSE,none
2026-08-08 22:03:20,truck_001,130,4.26,0.47,CLOSE,none
2026-08-08 22:03:21,truck_001,131,4.28,0.52,CLOSE,none
2026-08-08 22:03:22,truck_001,132,3.59,0.4,CLOSE,none
2026-08-08 22:03:23,truck_001,133,3.77,0.38,CLOSE,none
2026-08-08 22:03:24,truck_001,134,3.75,0.49,CLOSE,none
2026-08-08 22:03:25,truck_001,135,3.94,0.49,CLOSE,none
2026-08-08 22:03:26,truck_001,136,3.85,0.4,OPEN,none
2026-08-08 22:03:27,truck_001,137,3.59,0.5,CLOSE,none
2026-08-08 22:03:28,truck_001,138,3.85,0.5,CLOSE,none
2026-08-08 22:03:29,truck_001,139,3.9,0.39,CLOSE,none
2026-08-08 22:03:30,truck_001,140,3.74,0.52,CLOSE,none
2026-08-08 22:03:31,truck_001,141,4.0,0.4,CLOSE,none
2026-08-08 22:03:32,truck_001,142,4.31,0.47,CLOSE,none
2026-08-08 22:03:33,truck_001,143,3.88,0.45,CLOSE,none
2026-08-08 22:03:34,truck_001,144,4.15,0.48,CLOSE,none
2026-08-08 22:03:35,truck_001,145,3.74,0.45,OPEN,none
2026-08-08 22:03:36,truck_001,146,3.28,0.52,CLOSE,none
2026-08-08 22:03:37,truck_001,147,3.98,0.43,CLOSE,none
2026-08-08 22:03:38,truck_001,148,3.71,0.42,CLOSE,none
2026-08-08 22:03:39,truck_001,149,3.98,0.51,CLOSE,none
2026-08-08 22:03:40,truck_001,150,3.84,0.53,CLOSE,none
2026-08-08 22:03:41,truck_001,151,4.53,0.51,CLOSE,none
2026-08-08 22:03:42,truck_001,152,4.1,0.41,CLOSE,none
2026-08-08 22:03:43,truck_001,153,3.9,0.42,CLOSE,none
2026-08-08 22:03:44,truck_001,154,3.83,0.46,CLOSE,none
2026-08-08 22:03:45,truck_001,155,4.01,0.47,CLOSE,none
2026-08-08 22:03:46,truck_001,156,4.24,0.48,CLOSE,none
2026-08-08 22:03:47,truck_001,157,3.89,0.44,CLOSE,none
2026-08-08 22:03:48,truck_001,158,3.89,0.5,CLOSE,none
2026-08-08 22:03:49,truck_001,159,3.66,0.49,CLOSE,none
2026-08-08 22:03:50,truck_001,160,3.84,0.38,CLOSE,none
2026-08-08 22:03:51,truck_001,161,3.87,0.45,CLOSE,none
2026-08-08 22:03:52,truck_001,162,4.29,0.39,CLOSE,none
2026-08-08 22:03:53,truck_001,163,4.27,0.42,CLOSE,none
2026-08-08 22:03:54,truck_001,164,3.75,0.44,CLOSE,none
2026-08-08 22:03:55,truck_001,165,4.65,0.4,CLOSE,none
2026-08-08 22:03:56,truck_001,166,4.2,0.47,CLOSE,none
2026-08-08 22:03:57,truck_001,167,4.16,0.43,CLOSE,none
2026-08-08 22:03:58,truck_001,168,3.78,0.44,CLOSE,none
2026-08-08 22:03:59,truck_001,169,4.04,0.43,CLOSE,none
2026-08-08 22:04:00,truck_001,170,4.39,0.54,OPEN,none
2026-08-08 22:04:01,truck_001,171,4.27,0.45,CLOSE,none
2026-08-08 22:04:02,truck_001,172,3.8,0.39,OPEN,none
2026-08-08 22:04:03,truck_001,173,4.59,0.4,CLOSE,none
2026-08-08 22:04:04,truck_001,174,4.08,0.47,CLOSE,none
2026-08-08 22:04:05,truck_001,175,3.87,0.4,CLOSE,none
2026-08-08 22:04:06,truck_001,176,3.76,0.42,CLOSE,none
2026-08-08 22:04:07,truck_001,177,3.76,0.47,CLOSE,none
2026-08-08 22:04:08,truck_001,178,4.45,0.47,CLOSE,none
2026-08-08 22:04:09,truck_001,179,4.2,0.49,CLOSE,none
2026-08-08 22:04:10,truck_001,180,4.13,0.36,OPEN,none
2026-08-08 22:04:11,truck_001,181,3.4,0.48,CLOSE,none
2026-08-08 22:04:12,truck_001,182,3.73,0.4,OPEN,none
2026-08-08 22:04:13,truck_001,183,4.26,0.43,CLOSE,none
2026-08-08 22:04:14,truck_001,184,4.21,0.4,CLOSE,none
2026-08-08 22:04:15,truck_001,185,4.4,0.5,OPEN,none
2026-08-08 22:04:16,truck_001,186,3.91,0.43,CLOSE,none
2026-08-08 22:04:17,truck_001,187,3.76,0.42,CLOSE,none
2026-08-08 22:04:18,truck_001,188,4.31,0.47,CLOSE,none
2026-08-08 22:04:19,truck_001,189,3.55,0.45,CLOSE,none
2026-08-08 22:04:20,truck_001,190,3.65,0.48,CLOSE,none
2026-08-08 22:04:21,truck_001,191,3.83,0.43,CLOSE,none
2026-08-08 22:04:22,truck_001,192,3.77,0.48,CLOSE,none
2026-08-08 22:04:23,truck_001,193,3.36,0.39,OPEN,none
2026-08-08 22:04:24,truck_001,194,3.8,0.42,CLOSE,none
2026-08-08 22:04:25,truck_001,195,4.08,0.51,CLOSE,none
2026-08-08 22:04:26,truck_001,196,3.64,0.37,CLOSE,none
2026-08-08 22:04:27,truck_001,197,3.81,0.54,CLOSE,none
2026-08-08 22:04:28,truck_001,198,3.89,0.47,CLOSE,none
2026-08-08 22:04:29,truck_001,199,4.12,0.51,CLOSE,none
2026-08-08 22:04:30,truck_001,200,3.67,0.38,CLOSE,none
2026-08-08 22:04:31,truck_001,201,3.83,0.48,CLOSE,none
2026-08-08 22:04:32,truck_001,202,3.84,0.46,CLOSE,none
2026-08-08 22:04:33,truck_001,203,3.9,0.51,CLOSE,none
2026-08-08 22:04:34,truck_001,204,3.44,0.44,CLOSE,none
2026-08-08 22:04:35,truck_001,205,4.24,0.49,CLOSE,none
2026-08-08 22:04:36,truck_001,206,3.69,0.52,CLOSE,none
2026-08-08 22:04:37,truck_001,207,3.44,0.37,CLOSE,none
2026-08-08 22:04:38,truck_001,208,3.48,0.46,CLOSE,none
2026-08-08 22:04:39,truck_001,209,3.83,0.46,CLOSE,none
2026-08-08 22:04:40,truck_001,210,3.45,0.54,CLOSE,none
2026-08-08 22:04:41,truck_001,211,4.07,0.42,CLOSE,none
2026-08-08 22:04:42,truck_001,212,4.09,0.4,CLOSE,none
2026-08-08 22:04:43,truck_001,213,4.33,0.48,CLOSE,none
2026-08-08 22:04:44,truck_001,214,4.07,0.38,CLOSE,none
2026-08-08 22:04:45,truck_001,215,3.6,0.52,CLOSE,none
2026-08-08 22:04:46,truck_001,216,4.38,0.52,CLOSE,none
2026-08-08 22:04:47,truck_001,217,3.66,0.46,CLOSE,none
2026-08-08 22:04:48,truck_001,218,4.19,0.41,CLOSE,none
2026-08-08 22:04:49,truck_001,219,4.78,0.47,OPEN,none
2026-08-08 22:04:50,truck_001,220,4.33,0.45,CLOSE,none
2026-08-08 22:04:51,truck_001,221,3.71,0.47,CLOSE,none
2026-08-08 22:04:52,truck_001,222,3.68,0.43,CLOSE,none
2026-08-08 22:04:53,truck_001,223,3.82,0.51,CLOSE,none
2026-08-08 22:04:54,truck_001,224,4.68,0.47,OPEN,none
2026-08-08 22:04:55,truck_001,225,4.31,0.52,CLOSE,none
2026-08-08 22:04:56,truck_001,226,3.96,0.46,CLOSE,none
2026-08-08 22:04:57,truck_001,227,3.91,0.45,OPEN,none
2026-08-08 22:04:58,truck_001,228,3.87,0.38,CLOSE,none
2026-08-08 22:04:59,truck_001,229,4.04,0.47,CLOSE,none
2026-08-08 22:05:00,truck_001,230,3.85,0.43,CLOSE,none
2026-08-08 22:05:01,truck_001,231,3.84,0.47,CLOSE,none
2026-08-08 22:05:02,truck_001,232,3.71,0.54,CLOSE,none
2026-08-08 22:05:03,truck_001,233,3.68,0.48,CLOSE,none
2026-08-08 22:05:04,truck_001,234,4.39,0.49,CLOSE,none
2026-08-08 22:05:05,truck_001,235,3.91,0.43,CLOSE,none
2026-08-08 22:05:06,truck_001,236,3.65,0.5,CLOSE,none
2026-08-08 22:05:07,truck_001,237,4.13,0.45,CLOSE,none
2026-08-08 22:05:08,truck_001,238,3.83,0.34,CLOSE,none
2026-08-08 22:05:09,truck_001,239,4.13,0.49,CLOSE,none
2026-08-08 22:05:10,truck_001,240,3.91,0.49,CLOSE,none
2026-08-08 22:05:11,truck_001,241,3.6,0.41,CLOSE,none
2026-08-08 22:05:12,truck_001,242,3.1,0.46,CLOSE,none
2026-08-08 22:05:13,truck_001,243,4.46,0.48,OPEN,none
2026-08-08 22:05:14,truck_001,244,4.07,0.46,CLOSE,none
2026-08-08 22:05:15,truck_001,245,4.07,0.46,CLOSE,none
2026-08-08 22:05:16,truck_001,246,4.35,0.43,CLOSE,none
2026-08-08 22:05:17,truck_001,247,3.94,0.53,CLOSE,none
2026-08-08 22:05:18,truck_001,248,4.51,0.53,CLOSE,none
2026-08-08 22:05:19,truck_001,249,4.26,0.44,CLOSE,none
2026-08-08 22:05:20,truck_001,250,3.99,0.42,CLOSE,none
2026-08-08 22:05:21,truck_001,251,4.34,0.4,CLOSE,none
2026-08-08 22:05:22,truck_001,252,3.94,0.44,CLOSE,none
2026-08-08 22:05:23,truck_001,253,4.34,0.43,CLOSE,none
2026-08-08 22:05:24,truck_001,254,4.14,0.41,CLOSE,none
2026-08-08 22:05:25,truck_001,255,3.92,0.49,OPEN,none
2026-08-08 22:05:26,truck_001,256,3.76,0.46,OPEN,none
2026-08-08 22:05:27,truck_001,257,4.43,0.46,CLOSE,none
2026-08-08 22:05:28,truck_001,258,3.94,0.34,CLOSE,none
2026-08-08 22:05:29,truck_001,259,3.85,0.48,CLOSE,none
2026-08-08 22:05:30,truck_001,260,3.97,0.51,CLOSE,none
2026-08-08 22:05:31,truck_001,261,3.99,0.53,CLOSE,none
2026-08-08 22:05:32,truck_001,262,3.88,0.43,CLOSE,none
2026-08-08 22:05:33,truck_001,263,4.22,0.39,CLOSE,none
2026-08-08 22:05:34,truck_001,264,4.27,0.44,CLOSE,none
2026-08-08 22:05:35,truck_001,265,4.3,0.42,OPEN,none
2026-08-08 22:05:36,truck_001,266,3.92,0.49,CLOSE,none
2026-08-08 22:05:37,truck_001,267,3.63,0.45,CLOSE,none
2026-08-08 22:05:38,truck_001,268,4.18,0.52,CLOSE,none
2026-08-08 22:05:39,truck_001,269,4.05,0.46,CLOSE,none
2026-08-08 22:05:40,truck_001,270,3.62,0.43,CLOSE,none
2026-08-08 22:05:41,truck_001,271,4.21,0.46,CLOSE,none
2026-08-08 22:05:42,truck_001,272,4.25,0.47,CLOSE,none
2026-08-08 22:05:43,truck_001,273,4.1,0.41,CLOSE,none
2026-08-08 22:05:44,truck_001,274,3.97,0.53,CLOSE,none
2026-08-08 22:05:45,truck_001,275,3.74,0.52,CLOSE,none
2026-08-08 22:05:46,truck_001,276,4.52,0.53,CLOSE,none
2026-08-08 22:05:47,truck_001,277,3.83,0.48,CLOSE,none
2026-08-08 22:05:48,truck_001,278,4.14,0.46,CLOSE,none
2026-08-08 22:05:49,truck_001,279,4.47,0.41,CLOSE,none
2026-08-08 22:05:50,truck_001,280,3.92,0.49,CLOSE,none
2026-08-08 22:05:51,truck_001,281,3.93,0.46,CLOSE,none
2026-08-08 22:05:52,truck_001,282,4.59,0.51,CLOSE,none
2026-08-08 22:05:53,truck_001,283,4.09,0.51,CLOSE,none
2026-08-08 22:05:54,truck_001,284,3.62,0.45,CLOSE,none
2026-08-08 22:05:55,truck_001,285,4.5,0.57,CLOSE,none
2026-08-08 22:05:56,truck_001,286,3.91,0.47,CLOSE,none
2026-08-08 22:05:57,truck_001,287,4.11,0.46,OPEN,none
2026-08-08 22:05:58,truck_001,288,4.21,0.44,CLOSE,none
2026-08-08 22:05:59,truck_001,289,3.54,0.5,CLOSE,none
2026-08-08 22:06:00,truck_001,290,4.09,0.43,CLOSE,none
2026-08-08 22:06:01,truck_001,291,4.06,0.48,CLOSE,none
2026-08-08 22:06:02,truck_001,292,4.07,0.49,CLOSE,none
2026-08-08 22:06:03,truck_001,293,3.85,0.42,CLOSE,none
2026-08-08 22:06:04,truck_001,294,4.12,0.36,CLOSE,none
2026-08-08 22:06:05,truck_001,295,3.81,0.47,CLOSE,none
2026-08-08 22:06:06,truck_001,296,4.06,0.46,CLOSE,none
2026-08-08 22:06:07,truck_001,297,3.54,0.38,CLOSE,none
2026-08-08 22:06:08,truck_001,298,4.01,0.46,CLOSE,none
2026-08-08 22:06:09,truck_001,299,4.08,0.41,OPEN,none
2026-08-08 22:06:10,truck_001,300,3.87,0.41,OPEN,none
2026-08-08 22:10:51,truck_001,1,3.82,0.42,CLOSE,none
2026-08-08 22:10:52,truck_001,2,4.21,0.44,CLOSE,none
2026-08-08 22:10:53,truck_001,3,4.09,0.47,CLOSE,none
2026-08-08 22:10:54,truck_001,4,4.5,0.44,CLOSE,none
2026-08-08 22:10:55,truck_001,5,4.51,0.39,CLOSE,none
2026-08-08 22:10:56,truck_001,6,4.1,0.49,CLOSE,none
2026-08-08 22:10:57,truck_001,7,4.03,0.49,CLOSE,none
2026-08-08 22:10:58,truck_001,8,3.6,0.38,CLOSE,none
2026-08-08 22:10:59,truck_001,9,4.17,0.33,CLOSE,none
2026-08-08 22:11:00,truck_001,10,3.87,0.42,CLOSE,none
2026-08-08 22:11:01,truck_001,11,3.86,0.37,CLOSE,none
2026-08-08 22:11:02,truck_001,12,3.22,0.41,CLOSE,none
2026-08-08 22:11:03,truck_001,13,4.48,0.43,OPEN,none
2026-08-08 22:11:04,truck_001,14,4.03,0.37,CLOSE,none
2026-08-08 22:11:05,truck_001,15,3.95,0.48,CLOSE,none
2026-08-08 22:11:06,truck_001,16,3.96,0.49,CLOSE,none
2026-08-08 22:11:07,truck_001,17,4.12,0.39,CLOSE,none
2026-08-08 22:11:08,truck_001,18,4.28,0.41,CLOSE,none
2026-08-08 22:11:09,truck_001,19,3.93,0.56,CLOSE,none
2026-08-08 22:11:10,truck_001,20,4.04,0.45,CLOSE,none
2026-08-08 22:11:11,truck_001,21,3.51,0.42,CLOSE,none
2026-08-08 22:11:12,truck_001,22,4.17,0.41,CLOSE,none
2026-08-08 22:11:13,truck_001,23,3.9,0.4,CLOSE,none
2026-08-08 22:11:14,truck_001,24,3.68,0.43,CLOSE,none
2026-08-08 22:11:15,truck_001,25,3.98,0.51,CLOSE,none
2026-08-08 22:11:16,truck_001,26,3.94,0.5,CLOSE,none
2026-08-08 22:11:17,truck_001,27,3.62,0.47,CLOSE,none
2026-08-08 22:11:18,truck_001,28,3.64,0.49,CLOSE,none
2026-08-08 22:11:19,truck_001,29,3.96,0.44,CLOSE,none
2026-08-08 22:11:20,truck_001,30,3.94,0.43,CLOSE,none
2026-08-08 22:11:21,truck_001,31,4.08,0.51,OPEN,none
2026-08-08 22:11:22,truck_001,32,4.17,0.45,OPEN,none
2026-08-08 22:11:23,truck_001,33,3.83,0.42,CLOSE,none
2026-08-08 22:11:24,truck_001,34,3.86,0.51,CLOSE,none
2026-08-08 22:11:25,truck_001,35,3.66,0.4,CLOSE,none
2026-08-08 22:11:26,truck_001,36,3.85,0.5,CLOSE,none
2026-08-08 22:11:27,truck_001,37,4.39,0.47,CLOSE,none
2026-08-08 22:11:28,truck_001,38,3.71,0.44,CLOSE,none
2026-08-08 22:11:29,truck_001,39,3.63,0.46,OPEN,none
2026-08-08 22:11:30,truck_001,40,4.75,0.47,CLOSE,none
2026-08-08 22:11:31,truck_001,41,3.55,0.44,CLOSE,none
2026-08-08 22:11:32,truck_001,42,4.1,0.5,CLOSE,none
2026-08-08 22:11:33,truck_001,43,4.03,0.49,CLOSE,none
2026-08-08 22:11:34,truck_001,44,4.03,0.45,CLOSE,none
2026-08-08 22:11:35,truck_001,45,3.67,0.45,CLOSE,none
2026-08-08 22:11:36,truck_001,46,3.89,0.42,CLOSE,none
2026-08-08 22:11:37,truck_001,47,4.59,0.43,CLOSE,none
2026-08-08 22:11:38,truck_001,48,3.83,0.55,CLOSE,none
2026-08-08 22:11:39,truck_001,49,3.98,0.51,CLOSE,none
2026-08-08 22:11:40,truck_001,50,4.0,0.47,CLOSE,none
2026-08-08 22:11:41,truck_001,51,3.69,0.54,CLOSE,none
2026-08-08 22:11:42,truck_001,52,4.19,0.52,CLOSE,none
2026-08-08 22:11:43,truck_001,53,4.14,0.38,CLOSE,none
2026-08-08 22:11:44,truck_001,54,3.98,0.52,CLOSE,none
2026-08-08 22:11:45,truck_001,55,3.32,0.37,CLOSE,none
2026-08-08 22:11:46,truck_001,56,3.89,0.53,CLOSE,none
2026-08-08 22:11:47,truck_001,57,3.91,0.42,CLOSE,none
2026-08-08 22:11:48,truck_001,58,4.29,0.48,CLOSE,none
2026-08-08 22:11:49,truck_001,59,3.64,0.36,CLOSE,none
2026-08-08 22:11:50,truck_001,60,3.65,0.49,CLOSE,none
2026-08-08 22:11:51,truck_001,61,3.82,0.45,CLOSE,none
2026-08-08 22:11:52,truck_001,62,4.58,0.55,CLOSE,none
2026-08-08 22:11:53,truck_001,63,4.14,0.33,CLOSE,none
2026-08-08 22:11:54,truck_001,64,4.51,0.55,CLOSE,none
2026-08-08 22:11:55,truck_001,65,4.06,0.46,CLOSE,none
2026-08-08 22:11:56,truck_001,66,3.88,0.41,CLOSE,none
2026-08-08 22:11:57,truck_001,67,3.87,0.49,OPEN,none
2026-08-08 22:11:58,truck_001,68,3.88,0.37,CLOSE,none
2026-08-08 22:12:00,truck_001,69,4.08,0.43,CLOSE,none
2026-08-08 22:12:01,truck_001,70,4.08,0.45,CLOSE,none
2026-08-08 22:12:02,truck_001,71,3.85,0.43,CLOSE,none
2026-08-08 22:12:03,truck_001,72,3.73,0.41,CLOSE,none
2026-08-08 22:12:04,truck_001,73,4.03,0.41,OPEN,none
2026-08-08 22:12:05,truck_001,74,4.46,0.45,CLOSE,none
2026-08-08 22:12:06,truck_001,75,3.95,0.4,CLOSE,none
2026-08-08 22:12:07,truck_001,76,4.06,0.46,CLOSE,none
2026-08-08 22:12:08,truck_001,77,3.64,0.47,OPEN,none
2026-08-08 22:12:09,truck_001,78,3.9,0.4,CLOSE,none
